epoch,loss,val_loss
0,26.37607765197754,19.81047248840332
1,18.142620086669922,17.095623016357422
2,16.845184326171875,16.61148452758789
3,16.546659469604492,16.439714431762695
4,16.420347213745117,16.350954055786133
5,16.349369049072266,16.296112060546875
6,16.303470611572266,16.25896453857422
7,16.271587371826172,16.23235321044922
8,16.248275756835938,16.21241569519043
9,16.230470657348633,16.197067260742188
10,16.21648406982422,16.18486213684082
11,16.20528221130371,16.174964904785156
12,16.196125030517578,16.166812896728516
13,16.188508987426758,16.159996032714844
14,16.18207359313965,16.154264450073242
15,16.17653465270996,16.149253845214844
16,16.171751022338867,16.144758224487305
17,16.167497634887695,16.14090347290039
18,16.163576126098633,16.1374568939209
19,16.156225204467773,16.134000778198242
20,16.142148971557617,16.125286102294922
21,16.097002029418945,16.153263092041016
22,15.966875076293945,16.04323387145996
23,15.780374526977539,16.340456008911133
24,15.557108879089355,16.544719696044922
25,15.333026885986328,15.3604736328125
26,15.09677791595459,15.623672485351562
27,14.836030006408691,16.247220993041992
28,14.505515098571777,17.01278305053711
29,14.09189224243164,17.597427368164062
30,13.593541145324707,17.562347412109375
31,13.035137176513672,17.466907501220703
32,12.31369686126709,17.25572395324707
33,11.589091300964355,14.745512008666992
34,10.641719818115234,18.271228790283203
35,9.52072811126709,14.203380584716797
36,8.385689735412598,18.40620994567871
37,7.3775200843811035,18.12712287902832
38,6.462388515472412,16.62558937072754
39,5.675605297088623,17.025590896606445
40,5.0498738288879395,8.514997482299805
41,4.360310077667236,5.1026129722595215
42,3.7899856567382812,13.784703254699707
43,3.311070680618286,3.837475538253784
44,2.9542036056518555,4.172970771789551
45,2.60322904586792,4.065640926361084
46,2.397512435913086,5.74447774887085
47,2.082641363143921,2.837388515472412
48,1.8151963949203491,2.7343192100524902
49,1.5615752935409546,4.394535541534424
50,1.3858416080474854,2.6596853733062744
51,1.2654651403427124,2.8913414478302
52,1.1289819478988647,2.1099183559417725
53,1.008180856704712,11.358311653137207
54,0.9275537729263306,1.9640685319900513
55,0.8551461696624756,1.976049542427063
56,0.7852564454078674,1.7398936748504639
57,0.7144190073013306,2.138026237487793
58,0.639452338218689,1.569740891456604
59,0.5924863219261169,3.6517443656921387
60,0.5305014252662659,1.80997633934021
61,0.5041013956069946,3.669083833694458
62,0.4985644221305847,1.5318963527679443
63,0.4292810261249542,1.9303804636001587
64,0.43080589175224304,1.3920483589172363
65,0.3860626816749573,1.6019853353500366
66,0.3678704798221588,1.433347463607788
67,0.33032283186912537,1.3622490167617798
68,0.3001762926578522,1.4508217573165894
69,0.2833608388900757,1.5437686443328857
70,0.26149073243141174,1.489034652709961
71,0.2459074705839157,4.533057689666748
72,0.2386859655380249,1.5747085809707642
73,0.22629676759243011,1.2609246969223022
74,0.20863325893878937,1.2685599327087402
75,0.1970522403717041,1.3053569793701172
76,0.1854449212551117,1.2836024761199951
77,0.1764298379421234,1.2785286903381348
78,0.16817864775657654,1.2856168746948242
79,0.16139894723892212,1.2891000509262085
80,0.15505050122737885,1.2811371088027954
81,0.1493421047925949,1.3176727294921875
82,0.14261719584465027,1.295958399772644
83,0.13723447918891907,1.2902785539627075
84,0.13202381134033203,1.3203651905059814
85,0.1254405677318573,1.3411437273025513
86,0.12093503028154373,1.3413951396942139
87,0.11804303526878357,1.3443013429641724
88,0.11308544129133224,1.3442494869232178
89,0.1089463084936142,1.3273255825042725
90,0.1057836264371872,1.3375025987625122
91,0.11894810944795609,1.3253200054168701
92,0.1067536398768425,1.3310856819152832
93,0.09802598506212234,1.363380789756775
94,0.09405351430177689,1.3557847738265991
95,0.09105804562568665,1.3615299463272095
96,0.08828797191381454,1.3601301908493042
97,0.08555580675601959,1.374352216720581
98,0.08332472294569016,1.3675434589385986
99,0.08079047501087189,1.3376729488372803
100,0.07930968701839447,1.3494446277618408
101,0.0766148790717125,1.3612233400344849
102,0.0741901844739914,1.3638862371444702
103,0.07213784009218216,1.3555165529251099
104,0.07036945968866348,1.3598105907440186
105,0.06807949393987656,1.3747135400772095
106,0.06606651842594147,1.3687915802001953
107,0.06439533084630966,1.375278115272522
108,0.062445610761642456,1.3748352527618408
109,0.06057483330368996,1.3784111738204956
110,0.058895256370306015,1.390394687652588
111,0.05715902894735336,1.3673545122146606
112,0.05623815208673477,1.3741464614868164
113,0.054357293993234634,1.3955273628234863
114,0.055146243423223495,1.3900959491729736
115,0.060003798454999924,1.3496640920639038
116,0.0658344104886055,1.457237958908081
117,0.05671951547265053,1.456519365310669
118,0.05198342725634575,1.4779022932052612
119,0.04875112697482109,1.4586617946624756
120,0.046779025346040726,1.4559450149536133
121,0.04510515183210373,1.4531280994415283
122,0.043654099106788635,1.4219385385513306
123,0.04228876903653145,1.4223575592041016
124,0.041503142565488815,1.4161057472229004
125,0.04037516191601753,1.41497802734375
126,0.03930433839559555,1.4171781539916992
127,0.0383310467004776,1.4206823110580444
128,0.03756677731871605,1.4209964275360107
129,0.03655088320374489,1.423500895500183
130,0.03559932857751846,1.4296166896820068
131,0.034851282835006714,1.4398127794265747
132,0.03408341854810715,1.4420536756515503
133,0.03342629224061966,1.4490981101989746
134,0.03257013112306595,1.4506274461746216
135,0.03191734850406647,1.4454290866851807
136,0.031359169632196426,1.4426629543304443
137,0.030477279797196388,1.4384112358093262
138,0.02986566722393036,1.4513033628463745
139,0.029193660244345665,1.455773115158081
140,0.02856089361011982,1.4585487842559814
141,0.028095215559005737,1.4660946130752563
142,0.027443902567029,1.46875
143,0.026950718834996223,1.4761252403259277
144,0.02646496519446373,1.4840974807739258
145,0.025953061878681183,1.483622431755066
146,0.025338733568787575,1.493746042251587
147,0.025047769770026207,1.4886120557785034
148,0.024331266060471535,1.4868615865707397
149,0.02386181242763996,1.495543122291565
150,0.02338371053338051,1.508407473564148
151,0.022923404350876808,1.5053179264068604
152,0.022640975192189217,1.4878506660461426
153,0.021981000900268555,1.5027090311050415
154,0.0215827077627182,1.5125731229782104
155,0.021076124161481857,1.5096213817596436
156,0.020775947719812393,1.5051077604293823
157,0.020346371456980705,1.5099155902862549
158,0.019825691357254982,1.5140825510025024
159,0.01956125907599926,1.5155231952667236
160,0.019189924001693726,1.5273185968399048
161,0.018794314935803413,1.5339469909667969
162,0.01839548349380493,1.541831135749817
163,0.018056733533740044,1.54147207736969
164,0.017706584185361862,1.545947551727295
165,0.01736311800777912,1.5615489482879639
166,0.017066074535250664,1.5617610216140747
167,0.016760732978582382,1.5632778406143188
168,0.01650048792362213,1.5708892345428467
169,0.016176385805010796,1.5715157985687256
170,0.015887051820755005,1.5844578742980957
171,0.015551850199699402,1.5909448862075806
172,0.015312534756958485,1.5948771238327026
173,0.015110427513718605,1.5980110168457031
174,0.014787117019295692,1.603161096572876
175,0.014575337991118431,1.6023792028427124
176,0.014278830029070377,1.6013916730880737
177,0.014055809006094933,1.6026324033737183
178,0.01378202810883522,1.6026654243469238
179,0.013703790493309498,1.6142635345458984
180,0.013428314588963985,1.6205974817276
181,0.013134722597897053,1.627130389213562
182,0.012891137972474098,1.625815749168396
183,0.01265795063227415,1.618701457977295
184,0.012444405816495419,1.6076990365982056
185,0.012239021249115467,1.6153171062469482
186,0.012009335681796074,1.6266955137252808
187,0.011833468452095985,1.641223430633545
188,0.011614851653575897,1.6432008743286133
189,0.011417357251048088,1.640980839729309
190,0.011224877089262009,1.6400290727615356
191,0.01105640921741724,1.641316533088684
192,0.010862666182219982,1.6419579982757568
193,0.010675705969333649,1.64468514919281
194,0.010519623756408691,1.6465288400650024
195,0.010339302942156792,1.6545089483261108
196,0.010145082138478756,1.6569163799285889
197,0.00998074933886528,1.6571009159088135
198,0.009816079400479794,1.6584250926971436
199,0.009686734527349472,1.6578724384307861
