epoch,loss,val_loss
0,25.293960571289062,19.809001922607422
1,18.15455436706543,17.089574813842773
2,16.83076286315918,16.59632682800293
3,16.534650802612305,16.42940330505371
4,16.412979125976562,16.343862533569336
5,16.344806671142578,16.29119300842285
6,16.301023483276367,16.255695343017578
7,16.27065086364746,16.230249404907227
8,16.24843978881836,16.211254119873047
9,16.231630325317383,16.196590423583984
10,16.218463897705078,16.184974670410156
11,16.207935333251953,16.175579071044922
12,16.1993408203125,16.167884826660156
13,16.192155838012695,16.16183090209961
14,16.1860408782959,16.156543731689453
15,16.180923461914062,16.152019500732422
16,16.176410675048828,16.1480712890625
17,16.172433853149414,16.144611358642578
18,16.168916702270508,16.141870498657227
19,16.165590286254883,16.139062881469727
20,16.162599563598633,16.1369571685791
21,16.15963363647461,16.134597778320312
22,16.156435012817383,16.13315773010254
23,16.151296615600586,16.126813888549805
24,16.145008087158203,16.124393463134766
25,16.13033103942871,16.139619827270508
26,16.108043670654297,16.159761428833008
27,16.089370727539062,16.170970916748047
28,16.064355850219727,16.17892074584961
29,16.0426082611084,16.170101165771484
30,16.009403228759766,16.078149795532227
31,15.968077659606934,16.061681747436523
32,15.894906044006348,16.167272567749023
33,15.795825958251953,15.908113479614258
34,15.629441261291504,15.923951148986816
35,15.433180809020996,15.875524520874023
36,15.191390991210938,17.055089950561523
37,14.889702796936035,15.101239204406738
38,14.515353202819824,15.66592025756836
39,13.918129920959473,14.866109848022461
40,13.179909706115723,19.418170928955078
41,12.40329360961914,14.987092018127441
42,11.759336471557617,21.405925750732422
43,11.116555213928223,15.50279712677002
44,10.458938598632812,13.098298072814941
45,9.574575424194336,13.25715160369873
46,8.678241729736328,8.522576332092285
47,7.648311138153076,13.183510780334473
48,6.647785186767578,14.05154037475586
49,5.696628570556641,8.121550559997559
50,4.61275577545166,5.665524959564209
51,3.5985629558563232,10.21561336517334
52,2.895610809326172,5.220516204833984
53,2.3003501892089844,2.640606641769409
54,1.9439188241958618,2.722510576248169
55,1.6331496238708496,3.6633243560791016
56,1.3249210119247437,10.374194145202637
57,1.0528907775878906,7.540956497192383
58,1.0130982398986816,3.1370468139648438
59,0.8990930318832397,1.1575261354446411
60,0.7661169767379761,2.236976146697998
61,0.7386397123336792,1.400313377380371
62,0.65655517578125,3.1274149417877197
63,0.6401970386505127,2.0044775009155273
64,0.5739288926124573,1.6372243165969849
65,0.5618709325790405,3.376964569091797
66,0.5292692184448242,3.434840679168701
67,0.5728097558021545,1.6855098009109497
68,0.502027153968811,2.7882888317108154
69,0.4555565416812897,1.4780995845794678
70,0.44540226459503174,3.065646171569824
71,0.4338550567626953,1.9105618000030518
72,0.39636996388435364,3.896573305130005
73,0.3538089394569397,2.6175670623779297
74,0.3411402106285095,0.925339937210083
75,0.3238269090652466,2.4213128089904785
76,0.32538434863090515,3.7822422981262207
77,0.35760632157325745,21.027973175048828
78,0.33336305618286133,1.3456844091415405
79,0.29691118001937866,2.082113265991211
80,0.270798921585083,1.3061739206314087
81,0.24344347417354584,1.1019706726074219
82,0.23176489770412445,1.0302969217300415
83,0.22159843146800995,1.1103209257125854
84,0.21625645458698273,1.582870602607727
85,0.21383173763751984,5.046020030975342
86,0.2095165103673935,2.218588352203369
87,0.19869586825370789,2.048862934112549
88,0.1932455152273178,1.3852412700653076
89,0.18748904764652252,1.2182987928390503
90,0.18210244178771973,1.171766996383667
91,0.1786271035671234,1.314119577407837
92,0.17570798099040985,1.2946808338165283
93,0.17255297303199768,1.376717209815979
94,0.17267324030399323,1.3813416957855225
95,0.17557230591773987,1.2249289751052856
96,0.17578648030757904,1.2979397773742676
97,0.2485138177871704,3.167178153991699
98,0.26203811168670654,8.92797565460205
99,0.39704686403274536,2.5286502838134766
100,0.3362220823764801,5.790381908416748
101,0.4068637788295746,11.495546340942383
102,0.2800268530845642,2.008312702178955
103,0.2394195795059204,0.9832244515419006
104,0.2085494101047516,1.4234650135040283
105,0.1894017904996872,1.1609188318252563
106,0.1716260015964508,1.0139251947402954
107,0.1713142842054367,0.9469752907752991
108,0.16761164367198944,0.9055345058441162
109,0.15838323533535004,0.9264417290687561
110,0.15408267080783844,0.9466003775596619
111,0.15100187063217163,0.9640820622444153
112,0.14822879433631897,0.9695343375205994
113,0.14546489715576172,0.9661151170730591
114,0.14481599628925323,0.9925519824028015
115,0.14301449060440063,1.0047446489334106
116,0.1438644379377365,1.7644402980804443
117,0.155250683426857,1.2059543132781982
118,0.19608157873153687,3.211822748184204
119,0.1992073655128479,2.952345132827759
120,0.2997434139251709,1.4874593019485474
121,0.3377979099750519,10.501468658447266
122,0.2791796624660492,1.026437520980835
123,0.2417134940624237,1.7260761260986328
124,0.20564095675945282,3.806720495223999
125,0.17905984818935394,1.0845284461975098
126,0.15415389835834503,0.8619337677955627
127,0.1431214064359665,0.9095240831375122
128,0.14482976496219635,0.9276683330535889
129,0.13509491086006165,0.8568081259727478
130,0.12775030732154846,0.8489638566970825
131,0.12305889278650284,0.8648987412452698
132,0.12163417041301727,0.8566706776618958
133,0.11780821532011032,0.872484028339386
134,0.11466782540082932,0.8665916919708252
135,0.1116999089717865,0.8775247931480408
136,0.1099814623594284,0.8621574640274048
137,0.10873504728078842,0.8691290020942688
138,0.10757652670145035,0.8749455213546753
139,0.10694307833909988,0.8919300436973572
140,0.10647140443325043,0.8863484263420105
141,0.1041823998093605,0.8996593952178955
142,0.10391063988208771,0.8947985768318176
143,0.10329704731702805,0.898165225982666
144,0.10093385726213455,0.9232395887374878
145,0.09936929494142532,0.9489445090293884
146,0.09746040403842926,0.9457374811172485
147,0.09849901497364044,1.0131123065948486
148,0.09598943591117859,0.9477934837341309
149,0.09066721796989441,0.9607595801353455
150,0.08938315510749817,0.9438775181770325
151,0.08612696081399918,0.9774941802024841
152,0.08153114467859268,0.9948559999465942
153,0.07568714767694473,1.1748512983322144
154,0.08789538592100143,1.3839447498321533
155,0.13238032162189484,3.043389320373535
156,0.1313670128583908,3.6760127544403076
157,0.12462637573480606,2.0655710697174072
158,0.14225290715694427,3.5125486850738525
159,0.12186870723962784,2.6218671798706055
160,0.0985398069024086,1.4820079803466797
161,0.09595374763011932,1.6648179292678833
162,0.10842523723840714,1.413872480392456
163,0.10078532248735428,1.433483600616455
164,0.07772145420312881,0.948702871799469
165,0.07884452491998672,1.2327601909637451
166,0.07551553845405579,3.924938678741455
167,0.0855642557144165,0.920516312122345
168,0.052430517971515656,1.1523876190185547
169,0.04621283710002899,1.0063507556915283
170,0.05589744821190834,3.153097152709961
171,0.13439705967903137,3.9788668155670166
172,0.14257550239562988,1.1829334497451782
173,0.1297273486852646,3.6604273319244385
174,0.09207204729318619,1.2293665409088135
175,0.07820059359073639,1.0517852306365967
176,0.0978701189160347,1.336639404296875
177,0.09024014323949814,0.9710174202919006
178,0.052966926246881485,0.8845170140266418
179,0.032054685056209564,0.937086284160614
180,0.029735367745161057,0.9052613973617554
181,0.02581106312572956,0.784064531326294
182,0.04344233125448227,0.9458942413330078
183,0.053253985941410065,0.779025673866272
184,0.036678191274404526,0.7902923822402954
185,0.029044048860669136,0.8108064532279968
186,0.0224000234156847,0.7149549126625061
187,0.020512953400611877,0.744872510433197
188,0.02258242480456829,0.7336896657943726
189,0.019020142033696175,0.7845727801322937
190,0.018999703228473663,0.7908715605735779
191,0.018136411905288696,0.8366376757621765
192,0.018798384815454483,0.8818998336791992
193,0.023638151586055756,3.265777349472046
194,0.11140269041061401,0.8694972991943359
195,0.06941674649715424,4.084738731384277
196,0.12982827425003052,2.50962495803833
197,0.10208152234554291,1.0898408889770508
198,0.09611133486032486,1.5051472187042236
199,0.055675119161605835,0.92051762342453
