epoch,loss,val_loss
0,23.92333221435547,17.052831649780273
1,16.696672439575195,16.443824768066406
2,16.412891387939453,16.339372634887695
3,16.363006591796875,16.31703758239746
4,16.34227752685547,16.30896759033203
5,16.329700469970703,16.30315399169922
6,16.320629119873047,16.301918029785156
7,16.31230926513672,16.297975540161133
8,16.304969787597656,16.294490814208984
9,16.30349349975586,16.294952392578125
10,16.297998428344727,16.29449462890625
11,16.289897918701172,16.295066833496094
12,16.289039611816406,16.29555892944336
13,16.284040451049805,16.29802894592285
14,16.275392532348633,16.29909324645996
15,16.27332305908203,16.294370651245117
16,16.267826080322266,16.295734405517578
17,16.264436721801758,16.289104461669922
18,16.255111694335938,16.285667419433594
19,16.248096466064453,16.275928497314453
20,16.24100685119629,16.269325256347656
21,16.229969024658203,16.252225875854492
22,16.217525482177734,16.242000579833984
23,16.197505950927734,16.19720458984375
24,16.174362182617188,16.14830780029297
25,16.148725509643555,16.11236000061035
26,16.101947784423828,16.051170349121094
27,16.054349899291992,15.980688095092773
28,16.0012149810791,15.902173042297363
29,15.943928718566895,15.827468872070312
30,15.893267631530762,15.800132751464844
31,15.857416152954102,15.742093086242676
32,15.834089279174805,15.716995239257812
33,15.82058334350586,15.735285758972168
34,15.788180351257324,15.601691246032715
35,15.734875679016113,15.5728120803833
36,15.71412181854248,15.554373741149902
37,15.691800117492676,15.548385620117188
38,15.675553321838379,15.539319038391113
39,15.65998363494873,15.531311988830566
40,15.64673900604248,15.528048515319824
41,15.632427215576172,15.515328407287598
42,15.618491172790527,15.5077486038208
43,15.61023998260498,15.504495620727539
44,15.604944229125977,15.50383186340332
45,15.5980224609375,15.503945350646973
46,15.600831031799316,15.50007152557373
47,15.589118003845215,15.504807472229004
48,15.592897415161133,15.504474639892578
49,15.583629608154297,15.506978988647461
50,15.580015182495117,15.512564659118652
51,15.572364807128906,15.515121459960938
52,15.572710037231445,15.504393577575684
53,15.57127857208252,15.540046691894531
54,15.566170692443848,15.507418632507324
55,15.570823669433594,15.505843162536621
56,15.550956726074219,15.517106056213379
57,15.543474197387695,15.504334449768066
58,15.553916931152344,15.495526313781738
59,15.544581413269043,15.48273754119873
60,15.544830322265625,15.529390335083008
61,15.502751350402832,15.5338134765625
62,15.499741554260254,15.54428768157959
63,15.466513633728027,15.533154487609863
64,15.398998260498047,15.413397789001465
65,15.299660682678223,15.346473693847656
66,15.27202320098877,15.326486587524414
67,15.25991439819336,15.330626487731934
68,15.253767967224121,15.319049835205078
69,15.253701210021973,15.333733558654785
70,15.243562698364258,15.3148775100708
71,15.233206748962402,15.288578987121582
72,15.234502792358398,15.28637409210205
73,15.189711570739746,15.219977378845215
